"","preu","area","qual.total","condicio.total","any","carrer","tipus","garatge.cotxes","garatge.area","aire"
"1575",196000,1676,5,6,1977,"Pave","1Fam",2,672,"Y"
"1576",294900,1590,8,5,2005,"Pave","1Fam",3,754,"Y"
"1577",134500,943,5,5,1967,"Pave","1Fam",2,528,"Y"
"1578",173900,1500,6,5,2005,"Pave","1Fam",2,564,"Y"
"1579",140000,1073,4,6,1957,"Pave","1Fam",2,720,"Y"
"1580",129000,912,5,7,1966,"Pave","1Fam",1,315,"Y"
"1581",257076,1873,8,6,1935,"Pave","1Fam",2,786,"Y"
"1582",82500,861,4,5,1940,"Pave","1Fam",2,539,"Y"
"1583",185000,1876,6,6,1974,"Pave","1Fam",2,540,"Y"
"1584",140000,1069,6,6,1977,"Pave","TwnhsE",2,440,"Y"
"1585",52000,729,3,6,1935,"Pave","1Fam",0,0,"Y"
"1586",222000,1680,6,9,1988,"Pave","1Fam",2,540,"Y"
"1587",492000,2656,9,5,2007,"Pave","1Fam",3,1040,"Y"
"1588",180000,1220,7,5,2005,"Pave","TwnhsE",2,397,"Y"
"1589",248500,1615,8,5,2007,"Pave","1Fam",3,864,"Y"
"1590",150000,1495,6,5,1989,"Pave","1Fam",2,438,"Y"
"1591",141000,1215,6,7,1940,"Pave","1Fam",2,720,"Y"
"1592",108000,1032,6,5,1924,"Pave","1Fam",1,280,"N"
"1593",244400,2403,7,7,1940,"Pave","1Fam",1,349,"Y"
"1594",220000,1296,8,5,2001,"Pave","1Fam",2,471,"Y"
"1595",210250,1364,7,5,2006,"Pave","TwnhsE",2,437,"Y"
"1596",130000,1306,5,8,1910,"Pave","1Fam",2,472,"Y"
"1597",67500,1012,5,5,1920,"Pave","1Fam",1,429,"N"
"1598",149000,1502,7,6,1931,"Pave","1Fam",1,270,"Y"
"1599",141000,1800,5,4,1961,"Pave","Duplex",0,0,"N"
"1600",180000,1509,7,5,2003,"Pave","1Fam",2,393,"Y"
"1601",188000,1658,6,5,1995,"Pave","1Fam",2,431,"Y"
"1602",255000,1989,8,5,2002,"Pave","1Fam",2,586,"Y"
"1603",119900,1176,5,4,1969,"Pave","1Fam",1,360,"Y"
"1604",93000,1387,5,4,1954,"Pave","2fmCon",1,256,"Y"
"1605",170000,1404,7,5,1999,"Pave","Twnhs",2,462,"Y"
"1606",334000,1710,9,5,2007,"Pave","TwnhsE",2,557,"Y"
"1607",215000,1494,7,5,1998,"Pave","1Fam",2,514,"Y"
"1608",237000,1498,8,5,2005,"Pave","1Fam",3,844,"Y"
"1609",203000,1512,8,5,2004,"Pave","1Fam",3,845,"Y"
"1610",142900,2377,4,5,1915,"Pave","1Fam",2,528,"Y"
"1611",120000,1073,5,5,1967,"Pave","1Fam",1,270,"Y"
"1612",103000,960,5,7,1926,"Pave","1Fam",2,576,"Y"
"1613",93000,1124,5,5,1954,"Pave","1Fam",0,0,"Y"
"1614",324000,1719,8,5,1993,"Pave","TwnhsE",2,473,"Y"
"1615",165000,1146,6,5,1963,"Pave","1Fam",1,294,"Y"
"1616",121000,1229,6,6,1980,"Pave","Twnhs",2,462,"Y"
"1617",175500,1626,7,5,2003,"Pave","Twnhs",2,474,"Y"
"1618",264500,1836,8,5,2008,"Pave","1Fam",2,517,"Y"
"1619",84900,1728,5,6,1962,"Pave","Duplex",0,0,"Y"
"1620",162000,1400,6,7,1986,"Pave","1Fam",2,465,"Y"
"1621",263550,2232,8,5,1993,"Pave","1Fam",2,623,"Y"
"1622",220000,1782,7,5,1979,"Pave","1Fam",2,551,"Y"
"1623",125000,768,4,5,1955,"Pave","1Fam",1,355,"Y"
"1624",145000,2002,5,6,1949,"Pave","Duplex",3,871,"N"
"1625",157500,1539,5,8,1904,"Pave","1Fam",2,686,"Y"
"1626",92000,1338,6,3,1915,"Pave","1Fam",2,528,"Y"
"1627",188500,1594,7,6,1993,"Pave","1Fam",2,472,"Y"
"1628",154000,1556,6,6,1968,"Pave","1Fam",2,441,"Y"
"1629",143000,1632,5,4,1967,"Pave","Duplex",2,576,"Y"
"1630",200000,1302,6,5,2005,"Pave","Twnhs",2,631,"Y"
"1631",185000,1934,5,6,1977,"Pave","1Fam",2,567,"Y"
"1632",65000,864,4,6,1920,"Grvl","1Fam",1,216,"Y"
"1633",379000,2331,9,5,2005,"Pave","1Fam",3,1003,"Y"
"1634",218689,1612,7,5,2008,"Pave","1Fam",3,666,"Y"
"1635",122000,1889,7,4,1910,"Pave","2fmCon",1,308,"N"
"1636",213000,1820,7,5,1996,"Pave","1Fam",3,816,"Y"
"1637",239000,2345,6,8,1932,"Pave","1Fam",2,360,"Y"
"1638",119916,864,5,5,1963,"Pave","1Fam",1,276,"Y"
"1639",137000,1043,5,7,1947,"Pave","1Fam",1,273,"Y"
"1640",141500,1539,5,6,1936,"Pave","1Fam",2,576,"Y"
"1641",190000,1844,6,6,1977,"Pave","1Fam",2,546,"Y"
"1642",266500,2340,7,9,1941,"Pave","1Fam",1,252,"Y"
"1643",177439,1356,7,5,2007,"Pave","1Fam",2,484,"Y"
"1644",150000,1320,6,5,1994,"Pave","1Fam",2,472,"Y"
"1645",145000,1712,5,5,1959,"Pave","Duplex",2,588,"Y"
"1646",153000,1034,6,8,1978,"Pave","1Fam",2,504,"Y"
"1647",119000,988,5,5,1958,"Pave","2fmCon",1,264,"Y"
"1648",137000,935,5,6,1965,"Pave","1Fam",1,288,"Y"
"1649",189000,1456,7,5,2005,"Pave","1Fam",2,410,"Y"
"1650",86000,630,4,8,1970,"Pave","Twnhs",1,286,"Y"
"1651",145000,1100,5,6,1996,"Pave","1Fam",2,462,"Y"
"1652",55000,1086,2,1,1920,"Pave","1Fam",2,400,"N"
"1653",95000,1699,3,5,1900,"Pave","2fmCon",2,420,"Y"
"1654",184500,1875,6,6,1975,"Pave","1Fam",2,485,"Y"
"1655",141000,1100,4,5,1960,"Pave","1Fam",1,312,"Y"
"1656",146500,1624,5,6,1952,"Pave","1Fam",1,240,"Y"
"1657",97000,882,5,5,1956,"Pave","1Fam",1,308,"Y"
"1658",376162,2334,9,5,2009,"Pave","1Fam",3,751,"Y"
"1659",240000,2090,8,5,1995,"Pave","1Fam",2,556,"Y"
"1660",367294,1702,9,5,2008,"Pave","TwnhsE",3,1052,"Y"
"1661",85000,759,5,8,1912,"Pave","1Fam",2,576,"Y"
"1662",248000,1850,7,6,1994,"Pave","1Fam",2,467,"Y"
"1663",146500,1298,6,7,1921,"Pave","1Fam",1,240,"Y"
"1664",152000,1126,5,5,1984,"Pave","1Fam",2,506,"Y"
"1665",226500,1626,7,5,1994,"Pave","1Fam",2,534,"Y"
"1666",115000,1396,5,6,1951,"Pave","2fmCon",0,0,"N"
"1667",107500,827,5,7,1955,"Pave","1Fam",1,392,"Y"
"1668",177000,1357,6,7,1959,"Pave","1Fam",1,312,"Y"
"1669",107500,2372,5,4,1892,"Pave","1Fam",1,432,"N"
"1670",119600,1991,5,6,1895,"Pave","2fmCon",0,0,"N"
"1671",127500,980,6,5,1975,"Pave","Duplex",0,0,"Y"
"1672",264132,1506,9,5,2008,"Pave","1Fam",2,592,"Y"
"1673",131000,902,5,5,1983,"Pave","1Fam",2,484,"Y"
"1674",125500,1360,5,6,1938,"Pave","1Fam",1,297,"Y"
"1675",287000,2898,8,6,1976,"Pave","1Fam",2,665,"Y"
"1676",187500,1717,7,5,1990,"Pave","1Fam",2,400,"Y"
"1677",238000,2127,7,5,1991,"Pave","1Fam",3,833,"Y"
"1678",124100,1020,5,5,1965,"Pave","1Fam",1,288,"Y"
"1679",125000,1482,4,4,1954,"Pave","1Fam",2,609,"Y"
"1680",122600,1323,5,7,1948,"Pave","1Fam",2,400,"Y"
"1681",184000,1686,7,5,2005,"Pave","1Fam",2,462,"Y"
"1682",186000,1312,7,7,1958,"Pave","1Fam",2,495,"Y"
"1683",128500,952,6,6,1968,"Pave","1Fam",1,288,"Y"
"1684",137000,1928,6,8,1910,"Pave","2fmCon",1,440,"N"
"1685",139950,1144,5,6,1961,"Pave","1Fam",2,456,"Y"
"1686",155000,1422,5,6,1970,"Pave","1Fam",2,576,"Y"
"1687",130000,1964,5,6,1911,"Pave","1Fam",0,0,"N"
"1688",116500,858,5,7,1958,"Pave","1Fam",0,0,"Y"
"1689",279700,1494,8,5,1994,"Pave","TwnhsE",2,478,"Y"
"1690",185000,1337,7,5,2003,"Pave","1Fam",2,531,"Y"
"1691",178000,1212,7,5,2001,"Pave","1Fam",2,573,"Y"
"1692",142000,884,5,6,1951,"Pave","1Fam",1,270,"Y"
"1693",102000,1220,4,5,1951,"Pave","1Fam",2,396,"Y"
"1694",76000,1092,4,7,1970,"Pave","Twnhs",0,0,"Y"
"1695",146900,1308,5,6,1969,"Pave","1Fam",2,484,"Y"
"1696",159000,1209,5,5,1966,"Pave","1Fam",2,504,"Y"
"1697",197000,1725,7,6,1979,"Pave","1Fam",2,550,"Y"
"1698",250000,1634,8,5,2006,"Pave","1Fam",3,866,"Y"
"1699",156000,1073,5,7,1965,"Pave","1Fam",2,515,"Y"
"1700",205950,1665,7,6,2007,"Pave","1Fam",2,562,"Y"
"1701",372500,2046,8,5,2008,"Pave","1Fam",3,834,"Y"
"1702",275000,2014,8,8,1980,"Pave","1Fam",3,864,"Y"
"1703",145000,1664,6,5,1978,"Pave","Duplex",2,616,"Y"
"1704",287000,2263,8,5,2001,"Pave","1Fam",2,905,"Y"
"1705",180000,1298,6,5,1985,"Pave","1Fam",2,403,"Y"
"1706",160500,1398,6,7,1976,"Pave","1Fam",2,440,"Y"
"1707",147500,1264,6,6,1914,"Pave","1Fam",2,400,"Y"
"1708",124500,882,6,5,1956,"Pave","1Fam",1,502,"Y"
"1709",147500,1256,5,6,1965,"Pave","1Fam",1,276,"Y"
"1710",233170,1502,7,5,2009,"Pave","1Fam",2,644,"Y"
"1711",100000,892,5,5,1967,"Pave","1Fam",1,288,"Y"
"1712",85000,1112,5,3,1976,"Pave","TwnhsE",1,336,"Y"
"1713",185500,1414,7,5,2004,"Pave","1Fam",2,494,"Y"
"1714",97000,1344,4,6,1970,"Pave","Twnhs",0,0,"Y"
"1715",213500,1797,7,5,2006,"Pave","1Fam",2,639,"Y"
"1716",116000,1403,6,7,1915,"Pave","2fmCon",1,308,"Y"
"1717",155000,1436,6,6,1940,"Pave","2fmCon",2,828,"Y"
"1718",179900,1416,6,6,1968,"Pave","1Fam",2,776,"Y"
"1719",266000,1939,8,5,2006,"Pave","1Fam",3,1053,"Y"
"1720",125000,1200,6,5,1923,"Pave","1Fam",1,312,"Y"
"1721",96000,1137,5,8,1947,"Pave","1Fam",0,0,"Y"
"1722",240050,2411,6,6,1970,"Pave","1Fam",2,570,"Y"
"1723",185900,1565,6,7,1965,"Pave","2fmCon",1,299,"Y"
"1724",117000,1635,6,8,1910,"Pave","1Fam",1,255,"Y"
"1725",213500,1338,8,5,2001,"Pave","TwnhsE",2,582,"Y"
"1726",162500,1716,6,4,1915,"Pave","1Fam",2,672,"Y"
"1727",193500,2142,6,6,1968,"Pave","1Fam",1,509,"Y"
"1728",93000,1142,5,5,1924,"Pave","1Fam",1,320,"Y"
"1729",185900,1582,7,5,2004,"Pave","1Fam",2,520,"Y"
"1730",130000,864,4,7,1971,"Pave","1Fam",2,576,"Y"
"1731",64500,968,4,6,1927,"Pave","1Fam",1,216,"Y"
"1732",230000,1648,8,5,2007,"Pave","TwnhsE",2,482,"Y"
"1733",127500,1355,5,7,1940,"Pave","2fmCon",0,0,"Y"
"1734",107000,1117,6,5,1976,"Pave","1Fam",2,672,"Y"
"1735",118900,732,5,7,1952,"Pave","1Fam",1,240,"Y"
"1736",89900,869,4,6,1948,"Pave","1Fam",1,390,"N"
"1737",158000,1302,6,7,1964,"Pave","1Fam",1,309,"Y"
"1738",535000,2698,10,5,2006,"Pave","1Fam",3,736,"Y"
"1739",119000,1200,5,7,1930,"Pave","1Fam",0,0,"Y"
"1740",257000,2279,6,8,1958,"Pave","1Fam",2,461,"Y"
"1741",392000,1419,8,6,2007,"Pave","1Fam",2,567,"Y"
"1742",111900,936,4,6,1969,"Pave","1Fam",1,288,"Y"
"1743",100000,1204,4,6,1954,"Pave","1Fam",1,312,"Y"
"1744",205000,2110,7,5,1994,"Pave","1Fam",2,463,"Y"
"1745",124000,1054,5,6,1947,"Pave","1Fam",1,240,"N"
"1746",245000,1432,8,5,2006,"Pave","1Fam",2,492,"Y"
"1747",270000,2283,8,5,2003,"Pave","1Fam",3,632,"Y"
"1748",139500,1008,5,6,1952,"Pave","1Fam",1,280,"Y"
"1749",149500,1505,6,4,1953,"Pave","1Fam",2,505,"Y"
"1750",272000,1601,8,5,2001,"Pave","1Fam",2,670,"Y"
"1751",404000,2020,9,5,2008,"Pave","1Fam",3,896,"Y"
"1752",125000,1342,5,6,1951,"Pave","1Fam",1,256,"Y"
"1753",479069,2552,9,5,2007,"Pave","1Fam",3,932,"Y"
"1754",143900,1696,5,5,1962,"Pave","1Fam",1,349,"Y"
"1755",131000,894,5,5,1974,"Pave","1Fam",2,440,"Y"
"1756",105500,1092,5,5,1971,"Pave","Twnhs",1,320,"Y"
"1757",164000,1752,8,7,1988,"Pave","1Fam",2,492,"Y"
"1758",185000,1709,6,5,1991,"Pave","1Fam",2,416,"Y"
"1759",421250,2649,8,5,2001,"Pave","1Fam",3,746,"Y"
"1760",139000,816,5,7,1983,"Pave","1Fam",1,264,"Y"
"1761",175900,1569,7,5,2007,"Pave","TwnhsE",3,660,"Y"
"1762",231713,1689,7,5,2006,"Pave","1Fam",2,433,"Y"
"1763",116000,909,5,6,1968,"Pave","1Fam",1,294,"Y"
"1764",440000,1976,8,5,2006,"Pave","1Fam",3,908,"Y"
"1765",155891,992,5,6,1954,"Pave","1Fam",1,319,"Y"
"1766",84900,640,3,6,1945,"Pave","1Fam",1,240,"N"
"1767",207000,1362,6,5,2005,"Pave","TwnhsE",2,460,"Y"
"1768",228000,1592,8,5,1994,"Pave","1Fam",2,484,"Y"
"1769",93850,768,6,6,1930,"Grvl","1Fam",2,440,"Y"
"1770",178000,1128,6,8,1966,"Pave","1Fam",1,315,"Y"
"1771",215200,1547,7,5,2009,"Pave","1Fam",2,614,"Y"
"1772",124500,887,5,6,1984,"Pave","1Fam",1,288,"Y"
"1773",325300,2376,8,5,2005,"Pave","1Fam",3,853,"Y"
"1774",79500,1092,4,5,1970,"Pave","Twnhs",0,0,"Y"
"1775",244000,2110,7,5,1968,"Pave","1Fam",2,522,"Y"
"1776",225000,2243,7,5,1990,"Pave","1Fam",3,746,"Y"
"1777",142000,1252,6,6,1959,"Pave","1Fam",2,528,"Y"
"1778",345000,2704,8,7,1972,"Pave","1Fam",2,538,"Y"
"1779",169000,2014,5,8,1900,"Pave","1Fam",2,624,"Y"
"1780",130000,838,6,7,1918,"Pave","1Fam",1,275,"Y"
"1781",188000,1724,7,5,1998,"Pave","1Fam",2,527,"Y"
"1782",215000,1456,8,5,2003,"Pave","TwnhsE",2,400,"Y"
"1783",165000,2071,5,5,1956,"Pave","1Fam",1,336,"Y"
"1784",166000,1504,6,5,2007,"Pave","1Fam",2,440,"Y"
"1785",111000,948,4,5,1954,"Pave","1Fam",1,248,"Y"
"1786",149000,1004,6,7,1970,"Pave","1Fam",2,480,"Y"
"1787",105500,1092,6,5,1973,"Pave","TwnhsE",2,440,"Y"
"1788",148000,1175,5,6,1960,"Pave","1Fam",2,484,"Y"
"1789",72500,720,3,6,1949,"Pave","1Fam",1,287,"N"
"1790",189000,1228,8,5,1988,"Pave","TwnhsE",2,472,"Y"
"1791",127500,1689,6,5,1956,"Pave","1Fam",2,480,"Y"
"1792",300000,2503,7,5,1990,"Pave","1Fam",2,564,"Y"
"1793",170000,2048,6,5,1976,"Pave","Duplex",2,776,"Y"
"1794",194000,1352,7,5,2006,"Pave","TwnhsE",2,466,"Y"
"1795",278000,1830,7,6,1967,"Pave","1Fam",2,521,"Y"
"1796",188000,1356,6,6,1977,"Pave","1Fam",2,528,"Y"
"1797",148000,1075,5,6,1963,"Pave","1Fam",2,440,"Y"
"1798",135000,925,5,7,1965,"Pave","1Fam",2,576,"Y"
"1799",135000,1216,5,5,1951,"Pave","1Fam",1,280,"Y"
"1800",262500,1566,8,5,2008,"Pave","1Fam",2,750,"Y"
"1801",160000,2650,4,6,1967,"Pave","Duplex",0,0,"Y"
"1802",119000,1251,6,7,1938,"Pave","1Fam",1,240,"Y"
"1803",113500,1142,6,6,1958,"Pave","1Fam",1,384,"Y"
"1804",150900,1728,6,5,1976,"Pave","Duplex",2,574,"Y"
"1805",164000,1000,5,6,1963,"Pave","1Fam",2,575,"Y"
"1806",140000,1114,5,5,1961,"Pave","1Fam",2,451,"Y"
"1807",135500,980,5,5,1967,"Pave","1Fam",1,384,"Y"
"1808",119000,1288,6,7,1917,"Pave","1Fam",1,280,"Y"
"1809",250000,2064,8,5,2005,"Pave","1Fam",2,527,"Y"
"1810",88000,1015,5,7,1925,"Pave","1Fam",1,450,"N"
"1811",140000,1360,5,5,1969,"Pave","1Fam",1,336,"Y"
"1812",202665,1368,7,5,2005,"Pave","TwnhsE",2,474,"Y"
"1813",163000,1261,6,6,1958,"Pave","1Fam",2,433,"Y"
"1814",111000,1360,5,5,1910,"Pave","1Fam",1,330,"N"
"1815",312500,1800,8,5,2002,"Pave","1Fam",3,765,"Y"
"1816",135000,1174,5,8,1900,"Pave","1Fam",2,576,"Y"
"1817",306000,2340,8,5,1996,"Pave","1Fam",3,787,"Y"
"1818",745000,4476,10,5,1996,"Pave","1Fam",3,813,"Y"
"1819",106000,1302,5,5,1970,"Pave","TwnhsE",2,440,"Y"
"1820",173000,1287,6,7,1977,"Pave","1Fam",2,541,"Y"
"1821",140000,1344,7,6,1929,"Pave","1Fam",2,456,"N"
"1822",118858,1535,5,5,1979,"Pave","Duplex",2,400,"Y"
"1823",150000,1026,5,8,1977,"Pave","1Fam",1,308,"Y"
"1824",176500,1414,6,8,1958,"Pave","1Fam",2,601,"Y"
"1825",140000,1595,6,5,1940,"Pave","1Fam",1,240,"Y"
"1826",168675,1491,7,5,2006,"Pave","1Fam",2,484,"Y"
"1827",150000,1921,6,5,1964,"Pave","Duplex",2,576,"Y"
"1828",260400,1720,7,5,1996,"Pave","1Fam",2,527,"Y"
"1829",168000,1742,8,9,1882,"Pave","1Fam",2,424,"Y"
"1830",555000,2402,10,5,2008,"Pave","1Fam",3,672,"Y"
"1831",147000,1117,6,6,1977,"Pave","1Fam",2,542,"Y"
"1832",322500,2582,8,5,1998,"Pave","1Fam",3,758,"Y"
"1833",210000,1590,8,5,2008,"Pave","1Fam",2,676,"Y"
"1834",217000,1546,7,5,2005,"Pave","1Fam",3,796,"Y"
"1835",132500,1190,5,6,1962,"Pave","Duplex",2,540,"Y"
"1836",230000,1492,7,5,2002,"Pave","1Fam",2,596,"Y"
"1837",315000,2727,8,8,1932,"Pave","1Fam",2,440,"Y"
"1838",155000,1103,6,6,1974,"Pave","1Fam",2,462,"Y"
"1839",160500,1040,6,6,1978,"Pave","1Fam",2,616,"Y"
"1840",173000,1200,4,5,1964,"Pave","1Fam",3,850,"Y"
"1841",147000,1120,5,5,2007,"Pave","1Fam",0,0,"Y"
"1842",556581,2868,9,5,2005,"Pave","1Fam",3,716,"Y"
"1843",235000,1755,7,8,1991,"Pave","1Fam",2,524,"Y"
"1844",285000,2225,8,5,1992,"Pave","1Fam",3,713,"Y"
"1845",167000,1644,6,5,1953,"Pave","1Fam",2,418,"Y"
"1846",135500,1393,5,7,1955,"Pave","1Fam",1,300,"Y"
"1847",256900,2640,6,7,1967,"Pave","1Fam",2,515,"Y"
"1848",430000,3228,8,5,1992,"Pave","1Fam",2,546,"Y"
"1849",83000,987,6,5,1973,"Pave","Twnhs",1,264,"Y"
"1850",180000,1668,7,5,2003,"Pave","1Fam",2,500,"Y"
"1851",135000,1604,5,5,1958,"Pave","Duplex",2,576,"Y"
"1852",100000,1872,5,4,1976,"Pave","Duplex",2,484,"Y"
"1853",211000,2060,6,5,1988,"Pave","1Fam",2,521,"Y"
"1854",222500,2031,7,5,1998,"Pave","1Fam",2,541,"Y"
"1855",150500,1040,5,7,1977,"Pave","1Fam",2,484,"Y"
"1856",237000,1829,7,6,2003,"Pave","1Fam",2,613,"Y"
"1857",190000,1574,6,5,1976,"Pave","1Fam",2,566,"Y"
"1858",146000,1456,6,5,1978,"Pave","Twnhs",2,440,"Y"
"1859",150000,1566,8,9,1900,"Pave","1Fam",1,288,"N"
"1860",139000,1080,7,5,2003,"Pave","TwnhsE",2,496,"Y"
"1861",109500,784,5,6,1924,"Pave","1Fam",0,0,"Y"
"1862",215000,1488,6,6,1968,"Pave","1Fam",2,552,"Y"
"1863",189000,1804,7,5,1999,"Pave","1Fam",2,442,"Y"
"1864",110000,1382,4,7,1949,"Pave","1Fam",1,384,"Y"
"1865",185850,1364,7,5,2005,"Pave","TwnhsE",2,484,"Y"
"1866",106900,1290,6,9,1900,"Pave","1Fam",1,200,"Y"
"1867",226001,1418,7,5,1997,"Pave","1Fam",2,558,"Y"
"1868",115000,1028,5,6,1927,"Pave","1Fam",2,360,"Y"
"1869",93000,936,4,4,1953,"Pave","2fmCon",2,576,"N"
"1870",239900,1468,8,5,2008,"Pave","1Fam",3,904,"Y"
"1871",132000,1131,6,5,2005,"Pave","1Fam",0,0,"Y"
"1872",125000,894,5,5,1966,"Pave","1Fam",1,384,"Y"
"1873",210000,1478,7,5,1991,"Pave","1Fam",2,506,"Y"
"1874",127000,1052,6,5,1963,"Pave","1Fam",1,311,"Y"
"1875",161900,1920,6,7,1930,"Pave","Duplex",2,480,"Y"
"1876",128200,894,5,6,1976,"Pave","1Fam",1,308,"Y"
"1877",124000,1074,5,5,1956,"Pave","1Fam",2,396,"Y"
"1878",159000,2432,5,2,1985,"Pave","Duplex",2,616,"Y"
"1879",275000,1787,8,5,2001,"Pave","1Fam",3,748,"Y"
"1880",239900,1801,8,5,2005,"Pave","1Fam",3,800,"Y"
"1881",140200,1577,6,5,1939,"Pave","1Fam",1,312,"Y"
"1882",167900,1611,6,6,1964,"Pave","1Fam",2,442,"Y"
"1883",132000,854,7,8,1929,"Pave","1Fam",2,576,"Y"
"1884",185000,2454,7,8,1879,"Pave","1Fam",2,576,"Y"
"1885",223500,1576,5,6,1923,"Pave","1Fam",2,528,"Y"
"1886",231000,1512,8,9,1925,"Pave","1Fam",1,180,"Y"
"1887",96000,1362,4,5,1920,"Pave","1Fam",1,280,"N"
"1888",257500,1839,6,7,1957,"Pave","1Fam",2,416,"Y"
"1889",202500,1827,6,7,1924,"Pave","1Fam",1,240,"N"
"1890",220000,1346,7,5,2008,"Pave","1Fam",3,660,"Y"
"1891",255000,1792,8,5,2007,"Pave","1Fam",2,590,"Y"
"1892",97500,1458,6,5,1948,"Pave","1Fam",1,330,"Y"
"1893",178000,1245,7,5,2004,"Pave","TwnhsE",2,495,"Y"
"1894",123000,1055,7,5,1975,"Pave","Twnhs",2,440,"Y"
"1895",135000,1004,6,5,1977,"Pave","Duplex",2,504,"Y"
"1896",148800,1120,5,7,1966,"Pave","1Fam",2,656,"Y"
"1897",155000,1125,5,5,2006,"Pave","1Fam",2,430,"Y"
"1898",133500,864,5,6,1972,"Pave","1Fam",1,338,"Y"
"1899",325624,2161,8,5,2007,"Pave","1Fam",3,789,"Y"
"1900",108000,1126,4,5,1949,"Pave","1Fam",2,520,"Y"
"1901",125000,960,5,5,1958,"Pave","1Fam",2,624,"Y"
"1902",270000,2687,8,5,1994,"Pave","1Fam",2,618,"Y"
"1903",131500,1039,5,4,1965,"Pave","2fmCon",2,504,"Y"
"1904",197600,2461,5,7,1952,"Pave","1Fam",2,400,"Y"
"1905",221300,1830,8,5,2006,"Pave","1Fam",3,859,"Y"
"1906",202500,1370,8,5,2006,"Pave","TwnhsE",2,484,"Y"
"1907",92000,630,5,7,1970,"Pave","Twnhs",0,0,"Y"
"1908",52500,693,4,4,1941,"Pave","1Fam",0,0,"N"
"1909",240000,1670,7,5,2006,"Pave","1Fam",3,690,"Y"
"1910",161000,1479,5,5,1969,"Pave","1Fam",1,275,"Y"
"1911",300000,1638,9,5,2000,"Pave","TwnhsE",2,495,"Y"
"1912",149900,1293,6,5,1954,"Pave","1Fam",2,452,"Y"
"1913",372000,1802,9,5,2006,"Pave","1Fam",3,843,"Y"
"1914",181000,1309,6,6,1974,"Pave","1Fam",2,484,"Y"
"1915",147000,1026,6,6,1978,"Pave","1Fam",2,576,"Y"
"1916",71000,1092,4,5,1970,"Pave","TwnhsE",1,286,"Y"
"1917",336860,1866,9,5,2008,"Pave","TwnhsE",3,870,"Y"
"1918",274300,2097,7,6,1998,"Pave","1Fam",2,583,"Y"
"1919",146000,990,5,7,1994,"Pave","1Fam",1,384,"Y"
"1920",137000,1008,5,6,1954,"Pave","1Fam",1,275,"Y"
"1921",127500,864,6,6,1959,"Pave","1Fam",1,300,"Y"
"1922",135000,1488,5,6,1952,"Pave","1Fam",2,569,"Y"
"1923",615000,2470,10,5,2003,"Pave","1Fam",3,789,"Y"
"1924",232000,1616,7,5,2005,"Pave","1Fam",3,834,"Y"
"1925",236500,1616,8,5,1995,"Pave","TwnhsE",2,608,"Y"
"1926",93500,1040,3,4,1950,"Pave","Duplex",2,400,"N"
"1927",167000,1536,5,5,2005,"Pave","1Fam",2,400,"Y"
"1928",246990,1511,7,5,2002,"Pave","TwnhsE",2,398,"Y"
"1929",155000,1768,6,6,1915,"Pave","1Fam",2,576,"Y"
"1930",135900,1716,5,6,1912,"Pave","2fmCon",0,0,"N"
"1931",116900,925,5,5,1955,"Pave","1Fam",1,390,"Y"
"1932",59000,599,2,5,1940,"Pave","1Fam",0,0,"N"
"1933",325000,1652,9,5,2006,"Pave","1Fam",2,840,"Y"
"1934",338500,2091,9,5,2005,"Pave","1Fam",2,521,"Y"
"1935",118000,1077,5,6,1939,"Pave","2fmCon",1,205,"Y"
"1936",156000,912,6,6,1978,"Pave","1Fam",2,470,"Y"
"1937",212999,1500,8,5,2006,"Pave","1Fam",2,674,"Y"
"1938",263000,2094,7,5,2003,"Pave","1Fam",2,615,"Y"
"1939",200000,1688,6,5,1997,"Pave","1Fam",2,603,"Y"
"1940",290000,1671,8,9,1976,"Pave","1Fam",2,550,"Y"
"1941",135000,1271,5,5,1948,"Pave","1Fam",1,312,"Y"
"1942",126000,1656,5,5,1967,"Pave","1Fam",1,288,"Y"
"1943",116050,864,4,5,1970,"Pave","1Fam",1,280,"Y"
"1944",290000,2531,8,5,1995,"Pave","1Fam",3,752,"Y"
"1945",402861,2020,10,5,2009,"Pave","1Fam",3,900,"Y"
"1946",140000,1601,5,6,1958,"Pave","1Fam",1,300,"Y"
"1947",114000,1159,5,8,1925,"Pave","1Fam",1,288,"Y"
"1948",279900,2486,7,5,2003,"Pave","1Fam",2,452,"Y"
"1949",110000,984,5,6,1959,"Pave","1Fam",1,308,"Y"
"1950",244000,2223,7,6,1973,"Pave","1Fam",2,516,"Y"
"1951",293200,1602,8,5,2007,"Pave","1Fam",3,810,"Y"
"1952",133000,1792,5,5,1974,"Pave","Duplex",2,480,"Y"
"1953",99900,792,3,5,1958,"Pave","1Fam",1,366,"Y"
"1954",145900,2200,5,7,1900,"Pave","Duplex",0,0,"Y"
"1955",185000,1470,6,8,1993,"Pave","1Fam",2,420,"Y"
"1956",169000,1102,6,6,1980,"Pave","1Fam",2,582,"Y"
"1957",147000,1548,6,5,1978,"Pave","TwnhsE",2,440,"Y"
"1958",290000,1419,9,5,2001,"Pave","TwnhsE",2,588,"Y"
"1959",145000,1072,5,5,2005,"Pave","TwnhsE",2,525,"Y"
"1960",109500,894,5,5,1962,"Pave","1Fam",1,308,"N"
"1961",277500,2448,7,8,1962,"Pave","1Fam",2,441,"Y"
